feature_id,symb,num,length
ENSG00000284687,ENSG00000284687.1,1,219
ENSG00000284673,ENSG00000284673.1,1,219
ENSG00000288954,ENSG00000288954.1,1,630
ENSG00000256136,VPS51P3,1,363
ENSG00000238152,OR7E140P,2,1026
ENSG00000214487,OR7E148P,3,971
ENSG00000177586,OR7E149P,6,1023
ENSG00000205846,CLEC6A,4,1646
ENSG00000243830,RPL15P17,2,615
ENSG00000201780,RNU6-275P,1,107
ENSG00000166527,CLEC4D,8,2050
ENSG00000246115,SUPT4H1P2,3,353
ENSG00000166523,CLEC4E,8,2364
ENSG00000255801,ENSG00000255801.2,2,1346
ENSG00000238943,Y_RNA_ENSG00000238943,1,110
ENSG00000252727,ENSG00000252727.1,1,132
ENSG00000111732,AICDA,12,3402
ENSG00000280345,ENSG00000280345.1,1,715
ENSG00000255967,HADHAP2,1,2285
ENSG00000197614,MFAP5,11,3889
ENSG00000255829,ENSG00000255829.1,1,488
ENSG00000256004,ENSG00000256004.1,1,572
ENSG00000166532,RIMKLB,16,8597
ENSG00000244131,RPSAP51,2,645
ENSG00000256661,A2ML1-AS1,1,452
ENSG00000249790,LINC02972,3,2283
ENSG00000256904,A2ML1-AS2,1,386
ENSG00000166535,A2ML1,20,7156
ENSG00000282022,ENSG00000282022.1,1,455
ENSG00000111752,PHC1,11,6134
ENSG00000003056,M6PR,8,3585
ENSG00000139187,KLRG1,10,2593
ENSG00000257105,ENSG00000257105.1,1,496
ENSG00000213049,HNRNPA1P34,3,950
ENSG00000255776,VDAC2P2,1,901
ENSG00000214851,LINC00612,5,4091
ENSG00000245105,A2M-AS1,4,2948
ENSG00000175899,A2M,15,6318
ENSG00000256937,KRT17P8,1,863
ENSG00000256720,BTG1P1,1,508
ENSG00000126838,PZP,10,6252
ENSG00000256817,TPT1P12,1,492
ENSG00000291190,A2MP1_ENSG00000291190,1,1201
ENSG00000256069,A2MP1_ENSG00000256069,8,4130
ENSG00000283429,MIR1244-3,1,85
ENSG00000231503,PTMAP4,4,346
ENSG00000237248,LINC00987,6,3415
ENSG00000291254,ENSG00000291254.1,1,1236
ENSG00000111788,DDX12B,10,3158
ENSG00000212440,SNORA75_ENSG00000212440,1,150
ENSG00000255753,ENSG00000255753.1,1,586
ENSG00000286911,ENSG00000286911.1,1,1097
ENSG00000260423,LINC02367,2,6872
ENSG00000287577,ENSG00000287577.1,1,1159
ENSG00000256673,ENSG00000256673.1,1,400
ENSG00000278635,ENSG00000278635.1,1,482
ENSG00000214826,DDX12P,5,2947
ENSG00000212432,SNORA75_ENSG00000212432,1,148
ENSG00000284634,ENSG00000284634.1,1,5973
ENSG00000214776,ENSG00000214776.13,13,5607
ENSG00000256975,ENSG00000256975.1,1,2042
ENSG00000291289,ENSG00000291289.1,1,1846
ENSG00000290469,ENSG00000290469.1,1,7870
ENSG00000111796,KLRB1,4,1478
ENSG00000212345,RNU6-700P,1,107
ENSG00000233719,GOT2P3,4,1289
ENSG00000272917,ENSG00000272917.1,1,615
ENSG00000256442,ENSG00000256442.2,2,716
ENSG00000291107,ENSG00000291107.1,1,3590
ENSG00000256594,ENSG00000256594.11,11,439
ENSG00000257027,ENSG00000257027.1,1,2508
ENSG00000069493,CLEC2D,15,6955
ENSG00000213443,NPM1P7,2,844
ENSG00000184293,CLECL1P,9,2164
ENSG00000256582,LINC02390,1,560
ENSG00000110848,CD69,8,2832
ENSG00000256912,GCNAP1,1,395
ENSG00000150045,KLRF1,12,1260
ENSG00000110852,CLEC2B,5,2503
ENSG00000255882,ENSG00000255882.1,1,719
ENSG00000256797,KLRF2,1,731
ENSG00000188393,CLEC2A,9,1209
ENSG00000225231,LINC02470,2,4925
ENSG00000231560,CLEC12A-AS1,1,3956
ENSG00000172322,CLEC12A,14,3256
ENSG00000165682,CLEC1B,15,3670
ENSG00000256660,CLEC12B,7,3844
ENSG00000256803,ENSG00000256803.1,1,782
ENSG00000197992,CLEC9A,7,2857
ENSG00000256626,ENSG00000256626.1,1,609
ENSG00000150048,CLEC1A,10,3169
ENSG00000223042,RN7SKP161,1,305
ENSG00000255734,HNRNPABP1,1,734
ENSG00000172243,CLEC7A,18,4190
ENSG00000173391,OLR1,9,3057
ENSG00000165685,TMEM52B,9,3492
ENSG00000139112,GABARAPL1,11,4053
ENSG00000255958,GABARAPL1-AS1,1,329
ENSG00000134539,KLRD1,17,17412
ENSG00000290036,ENSG00000290036.1,1,462
ENSG00000256288,LINC02617,1,649
ENSG00000256155,LINC02598,1,562
ENSG00000245648,KLRK1-AS1,2,6428
ENSG00000213809,KLRK1,9,3044
ENSG00000255819,KLRC4-KLRK1,7,2592
ENSG00000183542,KLRC4,6,928
ENSG00000255641,ENSG00000255641.1,1,998
ENSG00000205810,KLRC3,9,1145
ENSG00000205809,KLRC2,11,1506
ENSG00000134545,KLRC1,14,2727
ENSG00000180574,EIF2S3B,4,3457
ENSG00000257016,SLC25A39P2,1,270
ENSG00000256039,LINC02446,4,2414
ENSG00000290537,ENSG00000290537.1,1,2457
ENSG00000256667,KLRA1P,7,986
ENSG00000111196,MAGOHB,10,4839
ENSG00000060140,STYK1,9,3440
ENSG00000060138,YBX3,13,8621
ENSG00000256888,LINC02366,6,959
ENSG00000235930,HSPE1P12,3,301
ENSG00000121377,TAS2R7,2,1096
ENSG00000121314,TAS2R8,3,1236
ENSG00000121381,TAS2R9,4,1075
ENSG00000231887,PRH1,9,3122
ENSG00000121318,TAS2R10,3,1140
ENSG00000256651,ENSG00000256651.1,1,943
ENSG00000111215,PRR4,12,1310
ENSG00000275778,ENSG00000275778.3,3,1622
ENSG00000256682,ENSG00000256682.2,2,1075
ENSG00000212128,TAS2R13,2,1637
ENSG00000134551,PRH2,13,3261
ENSG00000212127,TAS2R14,6,2348
ENSG00000212125,TAS2R15P,2,928
ENSG00000212126,TAS2R50,3,1000
ENSG00000255837,TAS2R20,2,2344
ENSG00000212124,TAS2R19,2,1002
ENSG00000256436,TAS2R31,1,1021
ENSG00000256019,TAS2R63P,1,925
ENSG00000226761,TAS2R46,3,930
ENSG00000291182,ENSG00000291182.1,1,2403
ENSG00000256274,TAS2R64P,2,927
ENSG00000255374,TAS2R43,3,1027
ENSG00000256400,ENSG00000256400.1,1,96
ENSG00000256188,TAS2R30,3,1687
ENSG00000256981,ENSG00000256981.1,1,910
ENSG00000256712,ENSG00000256712.1,1,385
ENSG00000256537,SMIM10L1,5,4823
ENSG00000186136,TAS2R42,1,945
ENSG00000256657,ENSG00000256657.1,1,922
ENSG00000275119,ENSG00000275119.1,1,512
ENSG00000197870,PRB3,14,1298
ENSG00000230657,PRB4,8,923
ENSG00000251655,PRB1,7,1174
ENSG00000121335,PRB2,12,1795
ENSG00000255790,ENSG00000255790.6,6,1254
ENSG00000237303,HIGD1AP8,2,274
ENSG00000278654,ENSG00000278654.1,1,524
ENSG00000277705,ENSG00000277705.1,1,247
ENSG00000270863,DDX55P1,1,1414
ENSG00000274551,ENSG00000274551.1,1,290
ENSG00000256237,ENSG00000256237.1,1,188
ENSG00000251747,RNU7-60P,1,62
ENSG00000247157,LINC01252,7,4456
ENSG00000139083,ETV6,11,7230
ENSG00000121380,BCL2L14,12,5112
ENSG00000198134,PTMAP9,3,327
ENSG00000283475,MIR1244-4,1,85
ENSG00000070018,LRP6,9,10369
ENSG00000242405,RPL21P100,2,511
ENSG00000199551,RNU6-545P,1,104
ENSG00000270857,ENSG00000270857.1,1,437
ENSG00000207010,RNU6-318P,1,103
ENSG00000111261,MANSC1,14,5716
ENSG00000243141,RPL23AP66,2,479
ENSG00000205791,LOH12CR2,4,1543
ENSG00000165714,BORCS5,11,6522
ENSG00000271370,ENSG00000271370.1,1,379
ENSG00000111266,DUSP16,9,7132
ENSG00000290048,ENSG00000290048.1,1,590
ENSG00000255670,ENSG00000255670.1,1,412
ENSG00000240424,ENSG00000240424.2,2,576
ENSG00000111269,CREBL2,3,3922
ENSG00000271215,RPL21P136,1,396
ENSG00000275963,ENSG00000275963.1,1,775
ENSG00000183150,GPR19,8,2624
ENSG00000257004,ENSG00000257004.1,1,241
ENSG00000111276,CDKN1B,12,9255
ENSG00000256658,ENSG00000256658.1,1,150
ENSG00000178878,APOLD1,13,7191
ENSG00000207983,MIR613,1,95
ENSG00000270296,STX8P1,1,355
ENSG00000213782,DDX47,7,5040
ENSG00000242329,ENSG00000242329.1,1,276
ENSG00000241352,ENSG00000241352.3,3,759
ENSG00000234498,RPL13AP20,3,609
ENSG00000013588,GPRC5A,9,7663
ENSG00000283759,MIR614,1,90
ENSG00000247498,GPRC5D-AS1,11,3434
ENSG00000111291,GPRC5D,9,1347
ENSG00000256011,ENSG00000256011.1,1,369
ENSG00000221611,ENSG00000221611.1,1,91
ENSG00000013583,HEBP1,10,3428
ENSG00000183935,HTR7P1,5,4411
ENSG00000255621,ENSG00000255621.1,1,2403
ENSG00000243129,ENSG00000243129.2,2,347
ENSG00000084444,FAM234B,14,6710
ENSG00000111305,GSG1,19,3033
ENSG00000289766,ENSG00000289766.1,1,531
ENSG00000134531,EMP1,10,7833
ENSG00000286869,ENSG00000286869.1,1,2116
ENSG00000180861,LINC01559,9,3953
ENSG00000273079,GRIN2B,7,31134
ENSG00000201476,RNA5SP353,1,118
ENSG00000201909,RNU6-590P,1,107
ENSG00000256306,ENSG00000256306.1,1,578
ENSG00000277935,ENSG00000277935.1,1,546
ENSG00000287928,ENSG00000287928.1,1,627
ENSG00000200475,RN7SKP162,1,345
ENSG00000256346,ENSG00000256346.1,1,132
ENSG00000227760,ENSG00000227760.2,2,283
ENSG00000256084,ENSG00000256084.1,1,640
ENSG00000255763,MRPS18CP4,1,231
ENSG00000251908,RNU6-491P,1,110
ENSG00000255749,GNAI2P1,1,315
ENSG00000244573,RPL30P11,3,668
ENSG00000171681,ATF7IP,13,13141
ENSG00000290040,ENSG00000290040.1,1,509
ENSG00000121316,PLBD1,11,2375
ENSG00000255649,ENSG00000255649.2,2,1067
ENSG00000200830,RN7SKP134,1,269
ENSG00000256751,PLBD1-AS1,6,5050
ENSG00000070019,GUCY2C,5,4191
ENSG00000214772,GUCY2C-AS1,2,657
ENSG00000261324,ENSG00000261324.2,2,5428
ENSG00000197837,H4C16,4,2454
ENSG00000289909,ENSG00000289909.1,1,748
ENSG00000246705,H2AJ,5,3332
ENSG00000084463,WBP11,8,5258
ENSG00000182993,C12orf60,5,4518
ENSG00000179256,SMCO3,2,2104
ENSG00000286107,ENSG00000286107.1,1,1923
ENSG00000111339,ART4,12,5245
ENSG00000256339,ENSG00000256339.1,1,357
ENSG00000111341,MGP,10,2887
ENSG00000139055,ERP27,7,1877
ENSG00000111348,ARHGDIB,9,2042
ENSG00000139053,PDE6H,3,727
ENSG00000255727,LINC01489,2,967
ENSG00000134533,RERG,6,4157
ENSG00000256650,RERG-IT1,1,301
ENSG00000255660,RERG-AS1,1,337
ENSG00000256283,METTL8P1,1,611
ENSG00000151490,PTPRO,15,20254
ENSG00000243916,ENSG00000243916.1,1,875
ENSG00000151491,EPS8,14,8540
ENSG00000200105,RNU6-251P,1,104
ENSG00000255565,ENSG00000255565.1,1,465
ENSG00000256627,ENSG00000256627.1,1,660
ENSG00000023734,STRAP,11,2215
ENSG00000023697,DERA,13,2813
ENSG00000256134,EGLN3P1,1,720
ENSG00000188991,SLC15A5,3,2923
ENSG00000008394,MGST1,13,7441
ENSG00000256238,SUPT16HP1,1,3133
ENSG00000286303,ENSG00000286303.1,1,343
ENSG00000256450,ENSG00000256450.1,1,927
ENSG00000048540,LMO3,16,10002
ENSG00000256564,ENSG00000256564.1,1,603
ENSG00000283240,ENSG00000283240.1,1,1094
ENSG00000255871,ENSG00000255871.2,2,2178
ENSG00000256211,SKP1P2,1,499
ENSG00000213235,EEF1A1P16,3,1414
ENSG00000287455,ENSG00000287455.1,1,1628
ENSG00000212358,RNU6-837P,1,108
ENSG00000285724,ENSG00000285724.2,2,1834
ENSG00000242991,RPL7P40,2,745
ENSG00000256896,PSMC1P8,1,1296
ENSG00000256756,TIMM17BP1,1,516
ENSG00000256389,ENSG00000256389.2,2,4220
ENSG00000256994,LINC02378,2,1543
ENSG00000283665,MIR3974,1,96
ENSG00000206662,Y_RNA_ENSG00000206662,1,113
ENSG00000111404,RERGL,7,1549
ENSG00000139144,PIK3C2G,11,6090
ENSG00000255892,NDFIP1P1,1,525
ENSG00000255960,ENSG00000255960.1,1,478
ENSG00000256138,ZKSCAN7P1,1,673
ENSG00000139151,PLCZ1,16,3431
ENSG00000255993,PSMC1P9,1,1335
ENSG00000255648,ENSG00000255648.1,1,572
ENSG00000177938,CAPZA3,5,1070
ENSG00000227525,RPL7P6,4,738
ENSG00000256844,BORCS8P1,1,330
ENSG00000052126,PLEKHA5,17,36233
ENSG00000253284,ENSG00000253284.2,2,5391
ENSG00000240993,RN7SL459P,3,302
ENSG00000243854,RN7SL67P,3,296
ENSG00000139154,AEBP2,16,6768
ENSG00000255909,PDCD5P1,1,309
ENSG00000271462,ENSG00000271462.1,1,235
ENSG00000200247,RNU6-254P,1,107
ENSG00000245205,EEF1A1P4,3,1405
ENSG00000240328,ENSG00000240328.1,1,342
ENSG00000287074,ENSG00000287074.1,1,833
ENSG00000200885,RNU1-146P,1,165
ENSG00000255910,ENSG00000255910.2,2,2755
ENSG00000256849,TCP1P3,1,1498
ENSG00000256287,LINC02398,1,431
ENSG00000287075,ENSG00000287075.2,2,729
ENSG00000256499,LINC02468,2,1344
ENSG00000256879,PDE3A-AS1,1,525
ENSG00000172572,PDE3A,7,13308
ENSG00000131982,UBE2L2,5,429
ENSG00000256663,ENSG00000256663.1,1,1423
ENSG00000139155,SLCO1C1,9,4883
ENSG00000111700,SLCO1B3,13,3542
ENSG00000257046,SLCO1B3-SLCO1B7,5,3774
ENSG00000256157,ENSG00000256157.1,1,196
ENSG00000205754,SLCO1B7,13,2064
ENSG00000257062,ENSG00000257062.6,6,855
ENSG00000290524,ENSG00000290524.1,1,1031
ENSG00000134538,SLCO1B1,3,2787
ENSG00000084453,SLCO1A2,17,11524
ENSG00000121351,IAPP,8,2151
ENSG00000121350,PYROXD1,16,5723
ENSG00000256021,ELOCP31,1,467
ENSG00000004700,RECQL,16,3779
ENSG00000111711,GOLT1B,10,3789
ENSG00000134548,SPX,11,7242
ENSG00000111713,GYS2,3,3214
ENSG00000285854,ENSG00000285854.1,1,5157
ENSG00000111716,LDHB,14,2983
ENSG00000256615,ENSG00000256615.1,1,578
ENSG00000255644,ENSG00000255644.1,1,456
ENSG00000121361,KCNJ8,5,2511
ENSG00000069431,ABCC9,14,17483
ENSG00000257022,ENSG00000257022.1,1,522
ENSG00000275567,ENSG00000275567.1,1,205
ENSG00000255627,ENSG00000255627.1,1,533
ENSG00000111726,CMAS,13,1974
ENSG00000111728,ST8SIA1,11,14483
ENSG00000274624,ENSG00000274624.1,1,830
ENSG00000283582,SULT6B2P,1,619
ENSG00000212172,RNU1-149P,1,161
ENSG00000256714,ENSG00000256714.1,1,389
ENSG00000250166,C2CD5-AS1,4,1414
ENSG00000111731,C2CD5,13,6759
ENSG00000256973,ENSG00000256973.1,1,738
ENSG00000256371,LRRC34P1,1,915
ENSG00000256774,ENSG00000256774.1,1,324
ENSG00000257023,ETNK1-DT,1,862
ENSG00000139163,ETNK1,16,13301
ENSG00000256995,LINC02955,8,6590
ENSG00000241451,RPS27P22,2,241
ENSG00000256923,ENSG00000256923.1,1,424
ENSG00000256353,ENSG00000256353.1,1,36
ENSG00000256321,ENSG00000256321.6,6,1629
ENSG00000115934,LINC02566,11,1329
ENSG00000134532,SOX5,20,11289
ENSG00000256473,ENSG00000256473.1,1,401
ENSG00000216192,MIR920,1,75
ENSG00000256120,SOX5-AS1,2,3463
ENSG00000197503,LINC00477,4,1710
ENSG00000256852,KNOP1P1,1,989
ENSG00000244662,ENSG00000244662.1,1,480
ENSG00000255745,ENSG00000255745.2,2,2525
ENSG00000240481,RN7SL38P,3,296
ENSG00000060982,BCAT1,15,11415
ENSG00000256482,ENSG00000256482.1,1,451
ENSG00000278969,ENSG00000278969.1,1,2373
ENSG00000255921,ENSG00000255921.1,1,728
ENSG00000213736,BRI3P2,2,378
ENSG00000226397,LINC02909,8,2683
ENSG00000118308,IRAG2,16,6611
ENSG00000258546,CENPUP2,1,1186
ENSG00000258449,ENSG00000258449.1,1,490
ENSG00000276842,ENSG00000276842.1,1,746
ENSG00000118307,DNAI7,20,3126
ENSG00000205707,ETFRF1,11,2474
ENSG00000133703,KRAS,14,9230
ENSG00000274987,ENSG00000274987.1,1,582
ENSG00000275197,ENSG00000275197.1,1,563
ENSG00000278743,ENSG00000278743.2,2,734
ENSG00000289928,ENSG00000289928.1,1,1095
ENSG00000201439,RNU4-67P,1,141
ENSG00000241846,ENSG00000241846.1,1,153
ENSG00000152936,LMNTD1,11,3083
ENSG00000279173,ENSG00000279173.1,1,1343
ENSG00000256079,FAM133GP,1,658
ENSG00000255988,TUBB4BP1,1,178
ENSG00000257009,ENSG00000257009.1,1,553
ENSG00000222950,RN7SKP262,1,283
ENSG00000256686,ENSG00000256686.1,1,772
ENSG00000255725,TDGP1,2,1229
ENSG00000256440,ENSG00000256440.1,1,373
ENSG00000283603,MIR4302,1,60
ENSG00000256256,ENSG00000256256.1,1,486
ENSG00000246695,RASSF8-AS1,9,11316
ENSG00000123094,RASSF8,16,8077
ENSG00000123095,BHLHE41,6,3854
ENSG00000123096,SSPN,12,6780
ENSG00000256894,ENSG00000256894.1,1,826
ENSG00000286752,ENSG00000286752.1,1,1699
ENSG00000256234,ITPR2-AS1,1,699
ENSG00000255750,ENSG00000255750.6,6,2399
ENSG00000278095,ENSG00000278095.1,1,572
ENSG00000255858,ENSG00000255858.3,3,1132
ENSG00000288532,ENSG00000288532.1,1,475
ENSG00000255968,ENSG00000255968.1,1,775
ENSG00000123104,ITPR2,12,13909
ENSG00000256185,ENSG00000256185.1,1,172
ENSG00000212549,RNA5SP354,1,136
ENSG00000234428,ENSG00000234428.2,2,876
ENSG00000256640,ENSG00000256640.1,1,460
ENSG00000064102,INTS13,15,3059
ENSG00000111790,FGFR1OP2,14,5884
ENSG00000064115,TM7SF3,11,5504
ENSG00000247903,ENSG00000247903.1,1,2549
ENSG00000152944,MED21,9,3632
ENSG00000275764,ENSG00000275764.1,1,1861
ENSG00000214700,C12orf71,6,1022
ENSG00000271418,ENSG00000271418.1,1,301
ENSG00000256226,ENSG00000256226.1,1,615
ENSG00000256625,ENSG00000256625.1,1,983
ENSG00000211455,STK38L,8,6863
ENSG00000029153,BMAL2,15,7001
ENSG00000245311,BMAL2-AS1,2,804
ENSG00000288971,ENSG00000288971.1,1,1470
ENSG00000165935,SMCO2,10,2068
ENSG00000290042,ENSG00000290042.1,1,297
ENSG00000257037,RARS1P1,1,1418
ENSG00000110841,PPFIBP1,14,11690
ENSG00000248100,ENSG00000248100.2,2,2639
ENSG00000256056,C12orf71BP,1,928
ENSG00000256557,ENSG00000256557.1,1,314
ENSG00000256377,MRPS35-DT,6,1555
ENSG00000174236,REP15,4,1150
ENSG00000276261,ENSG00000276261.1,1,509
ENSG00000230519,HMGB1P49,2,569
ENSG00000256504,ENSG00000256504.2,2,429
ENSG00000061794,MRPS35,13,1930
ENSG00000252585,Y_RNA_ENSG00000252585,1,113
ENSG00000205693,MANSC4,4,1667
ENSG00000256747,ENSG00000256747.1,1,679
ENSG00000087448,KLHL42,11,7594
ENSG00000256512,ENSG00000256512.1,1,191
ENSG00000201612,RN7SKP15,1,309
ENSG00000274075,ENSG00000274075.1,1,176
ENSG00000256378,ENSG00000256378.1,1,227
ENSG00000087494,PTHLH,16,3405
ENSG00000257042,ENSG00000257042.1,1,792
ENSG00000123106,CCDC91,11,7535
ENSG00000247934,ENSG00000247934.4,4,2728
ENSG00000255951,ENSG00000255951.1,1,554
ENSG00000278733,ENSG00000278733.1,1,566
ENSG00000273989,ENSG00000273989.1,1,602
ENSG00000252237,RNU4-54P,1,129
ENSG00000202187,RNA5SP355,1,135
ENSG00000244712,RPL29P27,1,464
ENSG00000256513,ENSG00000256513.1,1,433
ENSG00000278687,ENSG00000278687.1,1,102
ENSG00000257258,ENSG00000257258.2,2,1073
ENSG00000064763,FAR2,12,13684
ENSG00000275278,ENSG00000275278.1,1,544
ENSG00000275476,ENSG00000275476.1,1,486
ENSG00000257176,ENSG00000257176.3,3,6167
ENSG00000274315,ENSG00000274315.1,1,503
ENSG00000273680,ENSG00000273680.1,1,651
ENSG00000087502,ERGIC2,19,5826
ENSG00000257599,OVCH1-AS1,5,6999
ENSG00000187950,OVCH1,9,5963
ENSG00000133687,TMTC1,16,14681
ENSG00000257456,ENSG00000257456.1,1,349
ENSG00000242986,RPL21P99,2,423
ENSG00000286566,ENSG00000286566.1,1,542
ENSG00000276431,ENSG00000276431.1,1,211
ENSG00000257262,ENSG00000257262.1,1,571
ENSG00000257756,LINC02386,6,1074
ENSG00000284682,ENSG00000284682.1,1,285
ENSG00000251781,RNA5SP356,1,94
ENSG00000257932,ENSG00000257932.1,1,562
ENSG00000258202,ENSG00000258202.1,1,419
ENSG00000133704,IPO8,10,6809
ENSG00000285870,ENSG00000285870.1,1,2293
ENSG00000110888,CAPRIN2,19,9225
ENSG00000246331,ENSG00000246331.2,2,1552
ENSG00000235884,LINC00941,4,1355
ENSG00000285517,ENSG00000285517.1,1,18914
ENSG00000258118,PPIAP44,1,259
ENSG00000110900,TSPAN11,16,7116
ENSG00000290531,ENSG00000290531.1,1,1975
ENSG00000226472,ENSG00000226472.9,9,72
ENSG00000256984,ENSG00000256984.2,2,616
ENSG00000245614,DDX11-AS1,6,4240
ENSG00000013573,DDX11,17,8367
ENSG00000212533,SNORA75_ENSG00000212533,1,150
ENSG00000270926,ENSG00000270926.1,1,675
ENSG00000291250,ENSG00000291250.1,1,1847
ENSG00000177359,ENSG00000177359.23,23,5833
ENSG00000291098,ENSG00000291098.1,1,373
ENSG00000291251,ENSG00000291251.1,1,481
ENSG00000291252,ENSG00000291252.1,1,1145
ENSG00000270766,ENSG00000270766.1,1,246
ENSG00000243517,RPL13AP22,1,606
ENSG00000270395,MREGP1,1,85
ENSG00000275097,ENSG00000275097.1,1,474
ENSG00000139146,SINHCAF,14,5575
ENSG00000256176,ENSG00000256176.1,1,316
ENSG00000177340,FLJ13224,5,1514
ENSG00000256232,LINC02387,1,868
ENSG00000283256,U6_ENSG00000283256,1,79
ENSG00000170456,DENND5B,16,11346
ENSG00000200388,RNU6-618P,1,112
ENSG00000275769,ENSG00000275769.1,1,417
ENSG00000203437,ENSG00000203437.3,3,781
ENSG00000256159,ENSG00000256159.1,1,482
ENSG00000201228,Y_RNA_ENSG00000201228,1,102
ENSG00000225349,ANKRD49P2,2,533
ENSG00000255867,DENND5B-AS1,1,1308
ENSG00000252390,RNU5F-4P,1,114
ENSG00000231788,RPL31P50,4,296
ENSG00000233381,AK4P3,4,2112
ENSG00000139160,ETFBKMT,13,6868
ENSG00000151743,AMN1,11,3137
ENSG00000276058,STMN1P1,1,440
ENSG00000276900,ENSG00000276900.1,1,2088
ENSG00000256843,ENSG00000256843.1,1,141
ENSG00000223722,IFITM3P2,3,402
ENSG00000188375,H3-5,5,1114
ENSG00000252421,RNU6-1069P,1,133
ENSG00000252204,ENSG00000252204.1,1,103
ENSG00000256372,ENSG00000256372.1,1,387
ENSG00000255760,LINC02422,4,1982
ENSG00000256465,ENSG00000256465.1,1,333
ENSG00000244436,ENSG00000244436.2,2,304
ENSG00000242314,RPL12P32,1,494
ENSG00000256987,ENSG00000256987.1,1,1380
ENSG00000174718,RESF1,12,6646
ENSG00000276136,ENSG00000276136.1,1,848
ENSG00000257094,ENSG00000257094.1,1,309
ENSG00000257852,ENSG00000257852.1,1,147
ENSG00000271357,ENSG00000271357.1,1,251
ENSG00000257530,BICD1-AS1,1,407
ENSG00000151746,BICD1,15,12868
ENSG00000277342,ENSG00000277342.1,1,527
ENSG00000258134,ENSG00000258134.1,1,745
ENSG00000274964,ENSG00000274964.1,1,1357
ENSG00000276115,ENSG00000276115.1,1,1796
ENSG00000207176,Y_RNA_ENSG00000207176,1,98
ENSG00000139132,FGD4,16,11445
ENSG00000253063,RNU6-494P,1,90
ENSG00000087470,DNM1L,21,8061
ENSG00000257643,ENSG00000257643.1,1,345
ENSG00000201563,Y_RNA_ENSG00000201563,1,104
ENSG00000276148,ENSG00000276148.1,1,413
ENSG00000257511,ENSG00000257511.1,1,1005
ENSG00000139131,YARS2,13,2147
ENSG00000274105,ENSG00000274105.1,1,856
ENSG00000275854,ENSG00000275854.1,1,731
ENSG00000286950,ENSG00000286950.1,1,954
ENSG00000057294,PKP2,18,10288
ENSG00000274976,ENSG00000274976.1,1,426
ENSG00000244743,RPL35AP27,1,316
ENSG00000257316,ASS1P14,1,1233
ENSG00000257435,ENSG00000257435.1,1,320
ENSG00000110975,SYT10,8,5082
ENSG00000259937,ENSG00000259937.2,2,1025
ENSG00000273853,ENSG00000273853.1,1,543
ENSG00000256070,ENSG00000256070.1,1,1108
ENSG00000212475,RNU6-400P,1,106
ENSG00000270807,ENSG00000270807.1,1,365
ENSG00000207026,RNU6-472P,1,107
ENSG00000201624,Y_RNA_ENSG00000201624,1,102
ENSG00000245482,ENSG00000245482.2,2,2179
ENSG00000139133,ALG10,7,4202
ENSG00000256538,ENSG00000256538.2,2,2736
ENSG00000255628,ENSG00000255628.1,1,534
ENSG00000256986,ENSG00000256986.2,2,708
ENSG00000250788,TUBB8P4,1,1324
ENSG00000255652,LINC02963,5,2152
ENSG00000272435,RNA5SP357,1,119
ENSG00000258794,DUX4L27,3,1261
ENSG00000256614,AK6P1,1,478
ENSG00000258368,ZNF970P,2,223
ENSG00000257173,AK6P2,1,471
ENSG00000258278,CLUHP8,2,1485
ENSG00000274293,ENSG00000274293.1,1,89
ENSG00000287442,ENSG00000287442.1,1,970
ENSG00000199843,RNA5SP358,1,117
ENSG00000201708,RNA5SP359,1,113
ENSG00000254381,TUBB8P5,3,1351
ENSG00000257292,ENSG00000257292.2,2,620
ENSG00000258360,NF1P12,1,583
ENSG00000253016,Y_RNA_ENSG00000253016,1,102
ENSG00000175548,ALG10B,9,11258
ENSG00000257645,ENSG00000257645.1,1,156
ENSG00000258119,ENSG00000258119.1,1,723
ENSG00000139117,CPNE8,14,5120
ENSG00000257718,CPNE8-AS1,1,526
ENSG00000257586,ENSG00000257586.1,1,305
ENSG00000257237,ENSG00000257237.1,1,316
ENSG00000258144,LINC02406,2,1368
ENSG00000270718,ENSG00000270718.1,1,235
ENSG00000139116,KIF21A,19,10117
ENSG00000286576,ENSG00000286576.1,1,578
ENSG00000255991,RPL7AP74,2,802
ENSG00000270273,ENSG00000270273.1,1,271
ENSG00000173208,ABCD2,4,6290
ENSG00000285732,ENSG00000285732.1,1,2503
ENSG00000180116,C12orf40,15,4454
ENSG00000151229,SLC2A13,13,10023
ENSG00000199571,ENSG00000199571.1,1,134
ENSG00000229014,RPL30P13,3,348
ENSG00000260943,LINC02555,1,1951
ENSG00000223914,LINC02471,5,7433
ENSG00000225342,LRRK2-DT,2,2280
ENSG00000188906,LRRK2,17,17100
ENSG00000289310,ENSG00000289310.1,1,1454
ENSG00000229899,ENSG00000229899.1,1,374
ENSG00000205592,MUC19,16,29495
ENSG00000258167,ENSG00000258167.1,1,356
ENSG00000207492,RNU6-713P,1,107
ENSG00000018236,CNTN1,15,7649
ENSG00000257680,ENSG00000257680.1,1,1087
ENSG00000274682,ENSG00000274682.1,1,501
ENSG00000165966,PDZRN4,16,4872
ENSG00000257228,ENSG00000257228.5,5,1274
ENSG00000252364,RNA5SP360,1,118
ENSG00000258239,MTND2P17,1,688
ENSG00000257858,MTND1P24,1,861
ENSG00000257784,LINC02400,2,1725
